id,title,primary_area,venue,decision,decision_bucket,accepted_label,review_rating_avg,review_confidence_avg,review_count,author_count,keyword_count,title_chars,abstract_chars,has_code_link,md_present,md_line_count,md_figures,md_tables,md_math_blocks,md_has_broken_table_token,md_path
pXoR0Sy4WQ,Probabilistic Stability Guarantees for Feature Attributions,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,5,5,59,888,0,0,,,,,,
8LMwwt8E2s,Probabilistic Token Alignment for Large Language Model Fusion,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,11,5,61,1206,0,0,,,,,,
fCCzufIJHu,Probably Approximately Precision and Recall Learning,theory,NeurIPS 2025 poster,,poster,1,,,0,4,3,52,1305,0,0,,,,,,
ghyYc7hgSU,Probing Equivariance and Symmetry Breaking in Convolutional Networks,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,6,5,68,1228,1,0,,,,,,
TFidSatsOC,Probing Hidden Knowledge Holes in Unlearned LLMs,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,5,3,48,1036,0,0,,,,,,
snmF71gb7Q,Problem-Parameter-Free Decentralized Bilevel Optimization,optimization,NeurIPS 2025 poster,,poster,1,,,0,3,4,57,1299,0,0,,,,,,
h3LlJ6Bh4S,Process vs. Outcome Reward: Which is Better for Agentic RAG Reinforcement Learning,reinforcement_learning,NeurIPS 2025 poster,,poster,1,,,0,12,2,82,1348,1,0,,,,,,
sce9lLS3Gn,Procurement Auctions with Predictions: Improved Frugality for Facility Location,theory,NeurIPS 2025 poster,,poster,1,,,0,4,3,79,1718,0,0,,,,,,
QupYhLEVNj,ProDAG: Projected Variational Inference for Directed Acyclic Graphs,probabilistic_methods,NeurIPS 2025 poster,,poster,1,,,0,3,3,67,1070,0,0,,,,,,
3iPmM7cLzx,ProDyG: Progressive Dynamic Scene Reconstruction via Gaussian Splatting from Monocular Videos,applications,NeurIPS 2025 poster,,poster,1,,,0,5,11,93,899,0,0,,,,,,
Yyb1Gi8e36,PROFIT: A Specialized Optimizer for Deep Fine Tuning,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,7,2,52,1039,0,0,,,,,,
CIeWaq0JDl,ProfiX: Improving Profile-Guided Optimization in Compilers with Graph Neural Networks,applications,NeurIPS 2025 poster,,poster,1,,,0,3,3,85,1192,0,0,,,,,,
YJx8AofTF5,Program Synthesis via Test-Time Transduction,applications,NeurIPS 2025 poster,,poster,1,,,0,7,4,44,1126,1,0,,,,,,
TJhHb6CscW,Progress Reward Model for Reinforcement Learning via Large Language Models,reinforcement_learning,NeurIPS 2025 poster,,poster,1,,,0,7,3,74,1322,0,0,,,,,,
UFqqqJZwM7,Progressive Data Dropout: An Embarrassingly Simple Approach to Train Faster,infrastructure,NeurIPS 2025 poster,,poster,1,,,0,7,3,75,1225,1,0,,,,,,
SoA8rMxDaF,Projecting Assumptions: The Duality Between Sparse Autoencoders and Concept Geometry,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,4,3,84,1629,0,0,,,,,,
RqE5PlQsU5,Projection-Manifold Regularized Latent Diffusion for Robust General Image Fusion,applications,NeurIPS 2025 poster,,poster,1,,,0,4,4,80,1685,1,0,,,,,,
yI55mj6anU,Prompt Tuning Decision Transformers with Structured and Scalable Bandits,reinforcement_learning,NeurIPS 2025 poster,,poster,1,,,0,4,5,72,1133,0,0,,,,,,
M5GLj4Fgvp,Prompt Tuning Transformers for Data Memorization,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,2,3,48,1418,0,0,,,,,,
gggvYyiYam,Prompt-Guided Alignment with Information Bottleneck Makes Image Compression Also a Restorer,applications,NeurIPS 2025 poster,,poster,1,,,0,4,5,91,1556,0,0,,,,,,
lswfDFAYWR,Prompt-guided Disentangled Representation for Action Recognition,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,7,3,64,1076,1,0,,,,,,
FE91MHgEg2,Promptable 3-D Object Localization with Latent Diffusion Models,applications,NeurIPS 2025 poster,,poster,1,,,0,3,2,63,1612,0,0,,,,,,
95plu1Mo20,Prompted Policy Search: Reinforcement Learning through Linguistic and Numerical Reasoning in LLMs,reinforcement_learning,NeurIPS 2025 poster,,poster,1,,,0,10,4,97,1356,0,0,,,,,,
G3r4nJXcpU,Proper Hölder-Kullback Dirichlet Diffusion: A Framework for High Dimensional Generative Modeling,probabilistic_methods,NeurIPS 2025 poster,,poster,1,,,0,10,1,96,1083,0,0,,,,,,
YPsJha5HXQ,ProRL: Prolonged Reinforcement Learning Expands Reasoning Boundaries in Large Language Models,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,8,3,93,1514,0,0,,,,,,
wSDE3karoF,ProSpero: Active Learning for Robust Protein Design Beyond Wild-Type Neighborhoods,machine_learning_for_sciences,NeurIPS 2025 poster,,poster,1,,,0,3,4,82,903,0,0,,,,,,
w1FUXt3ujK,Prot2Text-V2: Protein Function Prediction with Multimodal Contrastive Alignment,machine_learning_for_sciences,NeurIPS 2025 poster,,poster,1,,,0,6,3,79,1380,0,0,,,,,,
ORsrbGTXQB,Protein Inverse Folding From Structure Feedback,applications,NeurIPS 2025 poster,,poster,1,,,0,9,3,47,1286,0,0,,,,,,
4nDqyCS3h2,Protocols for Verifying Smooth Strategies in Bandits and Games,theory,NeurIPS 2025 poster,,poster,1,,,0,3,3,62,1023,0,0,,,,,,
gMi6LHMzDP,ProtoPairNet: Interpretable Regression through Prototypical Pair Reasoning,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,5,4,74,1445,0,0,,,,,,
QUN6uidabr,Provable Meta-Learning with Low-Rank Adaptations,theory,NeurIPS 2025 poster,,poster,1,,,0,5,4,48,1190,0,0,,,,,,
3fDypdR4VN,Provable Ordering and Continuity in Vision-Language Pretraining for Generalizable Embodied Agents,reinforcement_learning,NeurIPS 2025 poster,,poster,1,,,0,5,3,97,1314,0,0,,,,,,
5B3cyuEpOc,Provable Sample-Efficient Transfer Learning Conditional Diffusion Models via Representation Learning,theory,NeurIPS 2025 poster,,poster,1,,,0,4,3,100,942,0,0,,,,,,
GBMzJLhsRj,Provable Scaling Laws for the Test-Time Compute of Large Language Models,general_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,5,3,72,1443,0,0,,,,,,
qj8y1MjzLk,Provable Watermarking for Data Poisoning Attacks,theory,NeurIPS 2025 poster,,poster,1,,,0,3,3,48,1371,0,0,,,,,,
y9zhXirhCa,Provably Efficient Multi-Task Meta Bandit Learning via Shared Representations,general_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,2,5,77,957,0,0,,,,,,
41mBrhy6U4,Provably Efficient Online RLHF with One-Pass Reward Modeling,reinforcement_learning,NeurIPS 2025 poster,,poster,1,,,0,4,6,60,1528,0,0,,,,,,
ZDbhQrgwoT,Proximalized Preference Optimization for Diverse Feedback Types: A Decomposed Perspective on DPO,general_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,3,3,96,1523,0,0,,,,,,
RRBve5GwjS,Proxy Target: Bridging the Gap Between Discrete Spiking Neural Networks and Continuous Control,neuroscience_and_cognitive_science,NeurIPS 2025 poster,,poster,1,,,0,5,2,94,1538,1,0,,,,,,
n1hYQmpCSW,PRSformer: Disease Prediction from Million-Scale Individual Genotypes,machine_learning_for_sciences,NeurIPS 2025 poster,,poster,1,,,0,5,4,69,1842,0,0,,,,,,
lvDsc5lxma,Pruning Spurious Subgraphs for Graph Out-of-Distribution Generalization,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,7,3,71,1360,0,0,,,,,,
BZSTC2RMEd,Pruning-Robust Mamba with Asymmetric Multi-Scale Scanning Paths,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,11,4,63,1311,0,0,,,,,,
bChA28jPpm,Pseudo-Riemannian Graph Transformer,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,2,4,35,1380,0,0,,,,,,
tM4cHBD7kD,PseuZO: Pseudo-Zeroth-Order Algorithm for Training Deep Neural Networks,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,4,2,71,2333,1,0,,,,,,
ZSAWYtIwGg,PT-MoE: An Efficient Finetuning Framework for Integrating Mixture-of-Experts into Prompt Tuning,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,3,1,95,1557,0,0,,,,,,
Tl3Sg0SBEU,PUATE: Efficient ATE Estimation from Treated (Positive) and Unlabeled Units,probabilistic_methods,NeurIPS 2025 poster,,poster,1,,,0,3,3,75,887,0,0,,,,,,
B5mEYUJi85,PubSub-VFL: Towards Efficient Two-Party Split Learning in Heterogeneous Environments via Publisher/Subscriber Architecture,infrastructure,NeurIPS 2025 poster,,poster,1,,,0,8,4,122,1887,0,0,,,,,,
EJZKxsS1Bl,Purest Quantum State Identification,theory,NeurIPS 2025 poster,,poster,1,,,0,5,3,35,1483,0,0,,,,,,
6KlIzfkTfi,Purity Law for Neural Routing Problem Solvers with Enhanced Generalizability,optimization,NeurIPS 2025 poster,,poster,1,,,0,6,4,76,1138,0,0,,,,,,
VUoY5kacG5,PurpCode: Reasoning for Safer Code Generation,applications,NeurIPS 2025 poster,,poster,1,,,0,14,4,45,1149,0,0,,,,,,
Yw9TdHy18N,Put CASH on Bandits: A Max K-Armed Problem for Automated Machine Learning,general_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,3,3,73,762,1,0,,,,,,
5aaQSJYX3D,Puzzles: Unbounded Video-Depth Augmentation for Scalable End-to-End 3D Reconstruction,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,5,2,85,1025,0,0,,,,,,
QJSrgYcf4b,PyraMotion: Attentional Pyramid-Structured Motion Integration for Co-Speech 3D Gesture Synthesis,applications,NeurIPS 2025 poster,,poster,1,,,0,3,4,96,1128,0,0,,,,,,
l4F50jpiVH,Q-Palette: Fractional-Bit Quantizers Toward Optimal Bit Allocation for Efficient LLM Deployment,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,2,4,95,1610,1,0,,,,,,
ZtzWvNKOCr,Q3R: Quadratic Reweighted Rank Regularizer for Effective Low-Rank Training,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,3,6,74,1187,0,0,,,,,,
6oTJCnTkUA,QBasicVSR: Temporal Awareness Adaptation Quantization for Video Super-Resolution,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,6,3,80,1320,0,0,,,,,,
ly5DnRIgCZ,QiMeng-CodeV-R1: Reasoning-Enhanced Verilog Generation,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,19,3,54,1662,0,0,,,,,,
bjUDrU4wPv,QiMeng-MuPa: Mutual-Supervised Learning for Sequential-to-Parallel Code Translation,applications,NeurIPS 2025 poster,,poster,1,,,0,14,3,83,1623,1,0,,,,,,
4qVWY12KQT,QiMeng-NeuComBack: Self-Evolving Translation from IR to Assembly Code,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,11,5,69,2042,0,0,,,,,,
vaosMuNvOt,QiMeng-SALV: Signal-Aware Learning for Verilog Code Generation,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,13,3,62,1812,0,0,,,,,,
CGReBdzOdP,QSCA: Quantization with Self-Compensating Auxiliary for Monocular Depth Estimation,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,4,2,82,1462,0,0,,,,,,
PuljHhCYxX,QuadEnhancer: Leveraging Quadratic Transformations to Enhance Deep Neural Networks,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,5,2,82,971,0,0,,,,,,
btZm6DUaDO,Quadratic Coreset Selection: Certifying and Reconciling Sequence and Token Mining for Efficient Instruction Tuning,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,7,1,114,1622,0,0,,,,,,
eZNdkwJYbN,QuadricFormer: Scene as Superquadrics for 3D Semantic Occupancy Prediction,applications,NeurIPS 2025 poster,,poster,1,,,0,6,1,74,1606,1,0,,,,,,
KIximJjqjV,Quality-Driven Curation of Remote Sensing Vision-Language Data via Learned Scoring Models,applications,NeurIPS 2025 poster,,poster,1,,,0,7,3,89,1338,0,0,,,,,,
KxPBABa2pl,QuanDA: Quantile-Based Discriminant Analysis for High-Dimensional Imbalanced Classification,general_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,3,3,91,1191,0,0,,,,,,
GrPo8NTtzK,Quantifying and Alleviating Co-Adaptation in Sparse-View 3D Gaussian Splatting,applications,NeurIPS 2025 poster,,poster,1,,,0,7,1,78,1513,0,0,,,,,,
bYRSuZteeK,Quantifying Cross-Modality Memorization in Vision-Language Models,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,6,2,65,1539,0,0,,,,,,
IpYEKM0Bla,Quantifying Distributional Invariance in Causal Subgraph for IRM-Free Graph Generalization,general_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,6,1,90,1236,1,0,,,,,,
Dkgx2pS4Ww,Quantifying Elicitation of Latent Capabilities in Language Models,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,10,5,65,1558,0,0,,,,,,
pKg5zKIEuV,Quantifying Statistical Significance of Deep Nearest Neighbor Anomaly Detection via Selective Inference,probabilistic_methods,NeurIPS 2025 poster,,poster,1,,,0,6,5,103,1060,0,0,,,,,,
cZzA2Z0ehX,Quantifying Task-relevant Similarities in Representations Using Decision Variable Correlations,neuroscience_and_cognitive_science,NeurIPS 2025 poster,,poster,1,,,0,3,5,94,1395,0,0,,,,,,
ngBOb9wSYN,Quantifying Uncertainty in Error Consistency: Towards Reliable Behavioral Comparison of Classifiers,neuroscience_and_cognitive_science,NeurIPS 2025 poster,,poster,1,,,0,5,3,99,1707,0,0,,,,,,
04p7u1gIsv,Quantifying Uncertainty in the Presence of Distribution Shifts,probabilistic_methods,NeurIPS 2025 poster,,poster,1,,,0,2,5,62,1163,0,1,842,9,57,0,1,pdf2md/markdown_output/04p7u1gIsv__Quantifying Uncertainty in the Presence of Distribution Shifts/04p7u1gIsv__Quantifying Uncertainty in the Presence of Distribution Shifts.md
TS128AgTRw,Quantile Reward Policy Optimization: Alignment with Pointwise Regression and Exact Partition Functions,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,3,5,102,1197,0,0,,,,,,
sTyrh0LjoH,Quantitative convergence of trained neural networks to Gaussian processes,probabilistic_methods,NeurIPS 2025 poster,,poster,1,,,0,3,8,73,729,0,0,,,,,,
a3l3K9khbL,Quantization Error Propagation: Revisiting Layer-Wise Post-Training Quantization,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,2,3,80,1174,0,0,,,,,,
JYcMMJihdR,Quantum Speedups for Minimax Optimization and Beyond,optimization,NeurIPS 2025 poster,,poster,1,,,0,5,2,52,1016,0,0,,,,,,
JnNJq81qDl,Quantum Visual Fields with Neural Amplitude Encoding,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,3,2,52,1576,0,0,,,,,,
RjkAnKu6Hi,QuARI: Query Adaptive Retrieval Improvement,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,4,5,43,1011,0,0,,,,,,
XMzxZ6h68o,Quartet: Native FP4 Training Can Be Optimal for Large Language Models,infrastructure,NeurIPS 2025 poster,,poster,1,,,0,8,2,69,1176,1,0,,,,,,
drZzzGUlbG,Quasi-Self-Concordant Optimization with $\ell_{\infty}$ Lewis Weights,optimization,NeurIPS 2025 poster,,poster,1,,,0,3,2,69,1112,0,0,,,,,,
2Ybm2W1o9m,Query-Efficient Locally Private Hypothesis Selection via the Scheffe Graph,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,4,2,74,783,0,0,,,,,,
VYdzGigCBC,R$^2$ec: Towards Large Recommender Models with Reasoning,other,NeurIPS 2025 poster,,poster,1,,,0,7,2,56,1082,1,0,,,,,,
2jwAjomEDB,R-KV: Redundancy-aware KV Cache Compression for Reasoning Models,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,14,3,64,1159,0,0,,,,,,
kMPII4XbKC,R1-ShareVL: Incentivizing Reasoning Capabilities of Multimodal Large Language Models via Share-GRPO,applications,NeurIPS 2025 poster,,poster,1,,,0,11,3,99,1176,1,0,,,,,,
DpeJYRFRQY,R2R: Efficiently Navigating Divergent Reasoning Paths with Small-Large Model Token Routing,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,9,3,90,1370,0,0,,,,,,
Iicv9iTPcU,RAD: Towards Trustworthy Retrieval-Augmented Multi-modal Clinical Diagnosis,machine_learning_for_sciences,NeurIPS 2025 poster,,poster,1,,,0,7,4,75,1713,1,0,,,,,,
9V3crVSPH7,RAD: Training an End-to-End Driving Policy via Large-Scale 3DGS-based Reinforcement Learning,applications,NeurIPS 2025 poster,,poster,1,,,0,14,5,92,1250,1,0,,,,,,
WlrmpjocNe,RadarQA: Multi-modal Quality Analysis of Weather Radar Forecasts,machine_learning_for_sciences,NeurIPS 2025 poster,,poster,1,,,0,8,3,64,1362,0,0,,,,,,
hYovE4nHTt,Radial Attention: $\mathcal{O}(n\log n)$ Sparse Attention with Energy Decay for Long Video Generation,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,14,3,101,1621,1,0,,,,,,
WQq5JPGQ0C,RadZero: Similarity-Based Cross-Attention for Explainable Vision-Language Alignment in Chest X-ray with Zero-Shot Multi-Task Capability,machine_learning_for_sciences,NeurIPS 2025 poster,,poster,1,,,0,4,5,135,1865,1,0,,,,,,
4VKVUmE1I8,RAGRouter: Learning to Route Queries to Multiple Retrieval-Augmented Language Models,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,6,3,84,1392,1,0,,,,,,
KsmlBRhLgs,Rainbow Delay Compensation: A Multi-Agent Reinforcement Learning Framework for Mitigating Observation Delays,reinforcement_learning,NeurIPS 2025 poster,,poster,1,,,0,7,3,108,1415,1,0,,,,,,
NjxW4m6KdH,Random Forest Autoencoders for Guided Representation Learning,general_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,6,5,61,1324,1,0,,,,,,
2zHrRV4J1O,Random Search Neural Networks for Efficient and Expressive Graph Learning,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,3,4,73,1359,0,0,,,,,,
Rzqs4q9ooa,Randomized-MLP Regularization Improves Domain Adaptation and Interpretability in DINOv2,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,6,8,87,872,0,0,,,,,,
Ae9uoV8FCz,RANK++LETR: Learn to Rank and Optimize Candidates for Line Segment Detection,applications,NeurIPS 2025 poster,,poster,1,,,0,4,4,76,1129,0,0,,,,,,
G9TkX2sy8Z,Ranking-based Preference Optimization for Diffusion Models from Implicit User Feedback,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,4,2,86,1405,1,0,,,,,,
Q8QMhJFSk4,RankMatch: A Novel Approach to Semi-Supervised Label Distribution Learning Leveraging Rank Correlation between Labels,general_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,10,2,117,1367,0,0,,,,,,
4tRMm1JJhw,RankSEG-RMA: An Efficient Segmentation Algorithm via Reciprocal Moment Approximation,general_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,2,3,84,2078,1,0,,,,,,
ENJhSqVkXH,Rao-Blackwell Gradient Estimators for Equivariant Denoising Diffusion,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,5,4,69,1564,1,0,,,,,,
L26J2etiCX,Rao-Blackwellised Reparameterisation Gradients,probabilistic_methods,NeurIPS 2025 poster,,poster,1,,,0,4,4,46,898,0,0,,,,,,
T1gVXvbkB1,"RAPID Hand: Robust, Affordable, Perception-Integrated, Dexterous Manipulation Platform for Embodied Intelligence",applications,NeurIPS 2025 poster,,poster,1,,,0,10,1,112,1403,0,0,,,,,,
4pUumnQxDG,RAPTR: Radar-based 3D Pose Estimation using Transformer,applications,NeurIPS 2025 poster,,poster,1,,,0,6,4,55,1068,1,0,,,,,,
tkV3n52mQO,Rare Text Semantics Were Always There in Your Diffusion Transformer,applications,NeurIPS 2025 poster,,poster,1,,,0,4,3,67,1283,0,0,,,,,,
zswylB4Wnt,RAST: Reasoning Activation in LLMs via Small-model Transfer,applications,NeurIPS 2025 poster,,poster,1,,,0,6,4,59,1807,0,0,,,,,,
bk1IlSAwxR,RAT: Bridging RNN Efficiency and Attention Accuracy via Chunk-based Sequence Modeling,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,4,3,85,1633,1,0,,,,,,
3p4272zl7q,Rationalized All-Atom Protein Design with Unified Multi-Modal Bayesian Flow,machine_learning_for_sciences,NeurIPS 2025 poster,,poster,1,,,0,7,2,75,1107,0,0,,,,,,
gyn4n8oC9B,Ravan: Multi-Head Low-Rank Adaptation for Federated Fine-Tuning,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,4,4,63,1405,0,0,,,,,,
CAz7UGRdLs,Raw2Drive: Reinforcement Learning with Aligned World Models for End-to-End Autonomous Driving (in CARLA v2),applications,NeurIPS 2025 poster,,poster,1,,,0,6,2,107,1254,0,0,,,,,,
eK61hWzAAl,RayFusion: Ray Fusion Enhanced Collaborative Visual Perception,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,9,1,62,940,0,0,,,,,,
NpRbTTgRBG,RaySt3R: Predicting Novel Depth Maps for Zero-Shot Object Completion,applications,NeurIPS 2025 poster,,poster,1,,,0,6,2,68,962,0,0,,,,,,
2w7nx3U07Q,RCCDA: Adaptive Model Updates in the Presence of Concept Drift under a Constrained Resource Budget,general_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,4,6,98,1409,0,0,,,,,,
zY5J1vp7tZ,RDD: Retrieval-Based Demonstration Decomposer for Planner Alignment in Long-Horizon Tasks,reinforcement_learning,NeurIPS 2025 poster,,poster,1,,,0,4,2,89,1100,0,0,,,,,,
uG9F00zKJF,Re-coding for Uncertainties: Edge-awareness Semantic Concordance for Resilient Event-RGB Segmentation,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,4,5,101,1658,1,0,,,,,,
GMvRmyunw4,Re-ttention: Ultra Sparse Visual Generation via Attention Statistical Reshape,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,5,3,77,1237,0,0,,,,,,
Ezi8uXAanu,Reaction Prediction via Interaction Modeling of Symmetric Difference Shingle Sets,machine_learning_for_sciences,NeurIPS 2025 poster,,poster,1,,,0,4,3,81,1197,0,0,,,,,,
SPrb3ZH7hZ,Reading Recognition in the Wild,applications,NeurIPS 2025 poster,,poster,1,,,0,15,5,31,1085,0,0,,,,,,
D1Iw4Unvfc,ReAgent-V: A Reward-Driven Multi-Agent Framework for Video Understanding,applications,NeurIPS 2025 poster,,poster,1,,,0,8,1,72,1724,0,0,,,,,,
gXZlZAeqay,Real-DRL: Teach and Learn at Runtime,reinforcement_learning,NeurIPS 2025 poster,,poster,1,,,0,3,4,36,1514,0,0,,,,,,
UkR2zO5uww,Real-Time Execution of Action Chunking Flow Policies,reinforcement_learning,NeurIPS 2025 poster,,poster,1,,,0,3,10,52,1275,0,0,,,,,,
hAi0JapiZ7,Real-Time Scene-Adaptive Tone Mapping for High-Dynamic Range Object Detection,applications,NeurIPS 2025 poster,,poster,1,,,0,6,4,77,1283,0,0,,,,,,
7aYBgYDFhh,Real-World Adverse Weather Image Restoration via Dual-Level Reinforcement Learning with High-Quality Cold Start,applications,NeurIPS 2025 poster,,poster,1,,,0,3,6,111,1004,1,0,,,,,,
